t,x1,x2,m_t,y_t
86,-0.5017570435845365,0.43004164719106963,-1.6923348836675973,-0.7890037667972579
87,0.9154021177020741,1.0302834540318422,0.23450928465974474,2.783385697987382
88,0.32875110965968446,0.23878915902651351,1.1243089991093207,3.4264043363776366
89,-0.5297602037670388,-0.2590421458207031,0.7699393171208984,2.182532728126903
90,0.5132674331133561,-0.19634984908497827,1.2842582786868826,4.2112393076249
91,0.09707754934804039,-0.07160125941406395,-0.14681568841321244,2.0560816431400997
92,0.9686449905328892,-0.03722223650984159,0.40109513441243594,3.8838404094196433
93,-0.7020530938773524,0.7276295436369798,0.8705248470406032,1.2353415713149907
94,-0.3276621465977682,0.05194588580729943,0.8407841415892598,2.307734213046768
95,-0.39210815313215763,0.7326400772155792,-0.18013046514099573,0.6455952433883043
96,-1.4635149481321186,-0.08071658010858232,-2.232252490418512,-2.362951648529824
97,0.29612027706457605,0.07863519031609059,-0.861545834300352,1.5197264290436396
98,0.26105527217988933,-1.9982006845321076,0.39020391862651427,4.380347374522034
99,0.00511345664246089,0.9163276747024814,-0.8363192009492074,0.4382888442524989
100,-0.23458713337514692,0.3464884758979927,-1.7257681630042234,-0.35483964378533805
101,-1.4153707420504142,0.9980101098596522,-0.03984008241638854,-0.9613042833797317
102,-0.42064532276535904,-2.8962553781936893,-0.6794145677320653,3.0066217506748476
103,-0.3427145165267695,2.0883747047807275,0.4472061904593698,0.26243465184463344
104,-0.8022772692216189,-0.13958962815517376,0.3751980179450811,1.2834538166367917
105,-0.16128571166600914,1.1081828167375165,0.05578666257835864,0.9273118416893317
106,0.4040508568145384,-1.0399059271255309,0.3046017342965539,3.7426027612187864
107,1.8861859012105302,0.6127739050625697,0.436760622774218,4.7758203505399575
108,0.17457781283183896,-1.0534155631736561,0.08878023169391065,3.1933794014805943
109,0.25755039072276437,-0.6237689606958051,-0.480669701692992,2.404671052947799
110,-0.07444591576616721,1.9140313538667861,-0.14345826451791893,0.21364777873940116
111,-1.9187712152990415,-0.19068240076334658,-1.0937475633308962,-1.8193584656687811
112,-0.026513875449216878,0.21743287317972287,-0.34076230057737456,1.445520587705022
113,0.06023020994102644,0.8700677306887542,-0.2168117999540929,1.1774793304064433
114,2.463242112485286,0.49568188797260465,-0.8123560365632808,4.485961621786565
115,-0.19236096478112252,0.15041890514357642,-1.3964778148461585,0.1946456138672965
116,0.30154734233361247,0.3649610024662254,-3.8035614711255654,-1.6432092595981271
117,-0.03471176970524331,2.403415585238275,-3.3220882254059316,-3.2968883481544164
118,-1.168678037619532,-0.05761879703358539,0.7559831756275004,1.0490611568250707
119,1.1428228145150205,0.2010990467149675,1.985212548560193,5.53856753296075
120,0.7519330326867741,1.050654396007612,0.9840830039783306,3.271459036202402
121,0.7910319470430469,1.1055259329579838,0.4041955058666596,2.7063226800648432
122,-0.9093874547947389,1.1870303055603801,0.24213936938541633,-0.07156605725499623
123,1.4027943109360992,0.6387302220291846,0.7520412217994924,4.345248510580294
124,-1.4018510627922809,-1.1430049127304835,-0.5415226976423014,0.27010463835366394
125,0.5868570938002703,1.633431532301096,0.20990571620611587,1.7834461310656442
126,2.1904556258099785,-1.146345393018688,1.5779278976117523,7.780687650741671
127,-0.9905363251306883,0.30263546523903323,1.6101493699868246,1.8822365100995655
128,-0.5662977296027719,-0.7542758500193579,1.6601955574636342,3.414169643074963
129,0.09965136508764122,-0.06413834659299254,1.1190252740985986,3.3198129990044545
130,-0.5034756541161992,0.3287624103034804,1.336246488312423,2.3180230788953398
131,-1.5506634310661327,0.32135721545027307,1.7026307634577347,1.119549844498317
132,0.06856297480602733,0.42192075423528475,0.7716528192062031,2.5369606780270164
133,-1.0623037137261049,1.613711269058647,-0.30330306890118225,-1.1877276547372573
134,0.4735924306351816,0.45353430151397983,-0.1795766996751405,2.167984505066448
135,-0.9194242342338032,-0.24415663529064868,1.5613329332801755,2.3775218901619897
136,1.5499344050175394,0.9640871682883573,0.2395693085701919,3.793201181465815
137,-0.7832532923362371,1.1894704889246406,-2.1190449116447243,-2.2455012412887925
138,-0.3220615162056756,-1.2276078151369925,-1.290952781770995,1.2080411960300856
139,0.8135172173696698,0.597400069849858,-0.48818528512687415,2.254170485047744
140,-1.2308643164339552,0.7011727423108983,-0.2789191207858564,-0.6861537892855081
141,0.22745993460412942,-0.29756350335999193,0.1522369349375978,2.7314776395317857
142,1.307142754282428,1.3757068133116195,-0.06385837719732618,2.7962903035770204
143,-1.6074832345612275,-0.15005558703252672,1.330811037285105,1.039630655069285
144,0.1846338585323042,0.12557645347154225,-0.13743620994680864,2.0390534150744144
145,0.25988279424842353,-0.1730718242838696,-1.8716132553228344,0.6566683954768968
146,0.7818228717773104,0.015579047581467534,-1.0884543836993352,2.0718166859014566
147,-1.236950710878082,-1.0962750868952018,-2.33195433832499,-1.3103603351259512
148,-1.3204566130842763,-1.4400508825942944,-2.294501282336947,-1.123145495887926
149,0.5219415656168976,1.5945050632249722,0.5327399207689503,2.0400482186143187
150,0.29698467323318606,-0.8469613483183278,0.8759705068195368,3.9990165953239782
151,0.25049285034587654,-0.9913923494563072,0.41475833153997943,3.5836114866238398
152,0.3464482094969757,-2.153390113603715,-0.7570596850475098,3.4853247200809254
153,-0.6800247215784908,-0.6389617476895022,-1.6187146574511562,-0.12758234166729054
154,0.23225369716100355,-1.3230897934074983,-1.3178666944040374,2.088985686063467
155,0.29307247329868125,1.642015160136369,-1.261257860437594,-0.13526127859866732
156,-0.7143514180263678,1.0098170893426341,0.4112061752995584,0.5318253767858994
157,1.8657745111447566,-0.6881503451777238,1.34309566522522,6.692277708084534
158,0.4738329209117875,2.2524358053443088,-0.37062440218822734,0.5381763349040068
159,-1.1913034972026486,0.9817654869915943,-0.40382687830039243,-0.9761945136976409
160,0.6565536086338297,-0.32483138350862245,0.6325882303492705,3.877283750106913
161,-0.9746816702273214,-2.499405714873573,1.5585439247494386,4.0960459913073155
162,0.787084603742452,2.2909425725907417,2.8967327849703866,4.244605632511471
163,1.158595579007404,-1.389572466763596,1.176954120927138,6.026505462849121
164,-0.8206823183517105,-1.6453987469568918,-0.712815948846751,1.3724795711911972
165,0.9633761292443218,1.0225704320096403,-1.6485375256843913,0.9784703225743794
166,0.4127809269364983,2.439752406339273,-1.6655114350241815,-0.9981419696908524
167,0.82206015999449,1.3842728185105182,-0.4561266095490775,1.6695453756342429
168,1.8967929826539474,0.5639091200523596,0.8212480865681238,5.215310264507158
169,-0.2453881160028705,0.594754341665286,0.6950579741340273,1.8511723267974927
170,-0.7537361643574896,0.8534155587803077,-0.08402421410462363,0.10263909233489571
171,-0.8895144296255233,0.7589285897867651,0.08732811087144338,0.14591359460374626
172,-0.8158102849654383,0.2811914239693758,-0.6656684359209445,-0.11433700254460255
173,-0.0771017094141042,0.10420110395187607,1.293744148714965,3.094730701432308
174,0.3411519748166439,-0.06259312789952241,0.1866053303397084,2.748407794884292
175,0.27669079933001905,-0.7539645888666763,-0.8477826682496311,2.1704252018387384
176,0.8271832490360238,-0.28067507686677406,2.1193189274312396,5.584633862478695
177,0.01300189187790702,-1.6929568141953855,1.8901194702196467,5.2639877593928155
178,1.4535340771573169,-0.09833962679474989,0.5605053989979373,4.8194782161697125
179,-0.2646568332379561,-0.9885911071509175,0.10384285559870175,2.4977304914625016
180,2.720169166589619,-1.103589317215771,-0.222376346071059,6.740748857585986
181,0.6256673477650062,0.17989415115347845,1.2197511753908676,4.014336876115594
182,-0.8571575564162826,1.3920022863445993,-0.9305380221529352,-1.3298761858530384
183,-1.0708924980611123,0.918316606002313,-0.2022427396387852,-0.5432347715323043
184,0.4824724152431853,-1.570500603623177,-0.35227208598133164,3.627837019781988
185,-0.2234627853258509,-0.9896281365703375,-1.5754713731954877,0.8810369580720061
186,0.714000494092092,0.9407711879882159,-1.0430533752900588,1.2753304154575067
187,0.47323762457354485,-0.9824873935383096,-0.29804177292091183,3.197804578770053
188,-0.07282891265687277,-0.2246331499970246,-1.4823444565917159,0.5881186944205945
189,-0.846793718068405,0.5500520990245519,-1.2271188446105958,-0.9373511009328448
190,-1.5148472246858646,-0.9683444548636353,1.8513875803070936,2.3537923071692046
191,-0.4465149520670211,0.1053755061459599,0.3051354245014233,1.5510625914841238
192,0.8563987943234723,-1.3340254949182044,-0.531126837575051,3.820691749844721
193,0.21409374413020396,-0.6013676439512137,-0.429710050050234,2.372524681306043
194,-1.245738778711988,0.31978193414253697,-0.2709903289371084,-0.39542404431912
195,0.173180925851182,-1.5929937335316693,0.17827551485106272,3.7124418904531713
196,0.3853173797288368,0.440474737960399,-0.6782381481856393,1.5473581310392968
197,-0.883857436201133,-0.019637798926681216,-0.13690620252188032,0.553017882317765
198,0.1537251059455279,0.5524899544171478,2.0475654617724817,3.836161157157055
199,0.058208718445999896,0.22391413406466143,1.5976515813722418,3.505833351789512
200,-1.142970297830623,1.3641404299738442,1.2899049808103662,0.48413719008535616
201,0.3577873603482833,0.12522450264790727,-0.012811223201537214,2.423690215202562
202,0.5607845263682344,-0.429405541125253,-1.6444742614897627,1.540226960962791
203,1.083051243175277,0.12229750303228377,-0.5662224439516328,2.960516418385456
204,1.053802052034903,0.5432980290363879,1.3953050528936215,4.541369707716866
205,-1.377669367957091,0.04886007032570433,1.5963178986783426,1.4907257904821427
206,-0.9378250399151228,0.04059169120388238,0.53739547027896,1.09818455744317
207,0.5150352672086598,-0.7019916878067554,0.2737944084779328,3.607940659536327
208,0.5137859509122088,-0.6629009175509482,-0.9882415857304194,2.3127580746786522
209,0.5150476863060479,-1.4026052717996935,-0.5197568028077582,3.3748989440910684
210,3.852731490654721,1.7495767431869393,1.06229579851718,7.441731639949711
211,0.570890510693167,-1.243863235391285,0.29227653253854613,4.143702886891324
212,1.135565640180599,-0.6929051977959073,-0.5915274411987511,3.666145177308873
213,0.9540017634932023,-0.7184072655691974,-0.09840372137204577,3.9073247363231154
214,0.651391251305798,0.8949243769444413,-0.3406112807344113,1.9205360946687327
215,-0.3152692446403456,-0.2949496782920278,-0.5453671381890673,1.2176887374840364
216,0.7589692204932674,1.2477420726737338,1.8599802305760702,4.000240403176984
217,-0.7728252145375718,-0.6734906242438685,1.6784057025873564,3.0579603801760937
218,-0.23681860674000887,0.27899416222380197,0.12333536993690762,1.5449121300478525
219,-0.48536354782910346,-0.8353470532597573,-0.45749932541565275,1.482732995448498
220,0.08187413938632256,2.1451491277733883,0.25764111432612624,0.6643330211868995
221,2.3146585666735087,-1.1875984190295128,0.3647116299024571,6.786778215136331
222,-1.867265192591748,0.3098207102270275,-0.7166283045306963,-1.7653826615999402
223,0.6862601903745135,0.6337768809320985,0.7422418660196383,3.264610646835729
224,-1.6127158711896517,0.41379909745149823,2.5052219273770997,1.7551088426314236
225,-0.47193186578943347,-0.1852876588777083,1.1413526822062647,2.5816850106242812
226,1.088950596967366,-0.12982069973342616,-1.5736879660077658,2.1635944892300243
227,0.06428001909546277,0.0438114719791096,-0.421270056712879,1.6401007943470276
228,-1.0777447779293061,-0.14700200162848862,-0.22112075015470972,0.27986368425412195
229,-0.7153037092599682,0.9638791167949097,-0.00405551433750484,0.151885628336615
230,0.6795977489346758,2.2105230015913513,-1.418609552513538,-0.1676313303846051
231,-0.7303666317171367,-0.5574917850078336,-0.973198022702102,0.37724545772845985
232,0.21645858958197486,-1.3698029795790778,-0.9649684841236748,2.45556178391255
233,0.045571839903813784,-0.08828204835125482,-0.7082155925510383,1.4307678059856863
234,-0.6516003476058171,2.5797093376543185,0.21314347961850816,-0.8280245119136722
235,2.1439440893253257,-0.8036745679697308,-1.0876141212323494,4.771241667131424
236,0.6339190223180112,1.6391168054440675,-1.3709587550854825,0.2686263340362802
237,-2.025142586657607,1.6777008140764407,-0.10685613060232843,-2.486730661849892
238,0.18645431476942764,-0.5535882417079946,0.30232147818220917,3.0248735437027463
239,-0.661786464768388,0.5689830791852754,0.6301963259438852,1.182330165443083
240,0.852433334796224,1.628396623128538,2.6357765273434337,4.611709231034939
241,-0.7925207384327007,-0.3791277409874871,0.7015073877182296,1.8160284728591682
242,-0.11473644146689901,-0.20358036010236177,1.0755735440592924,3.066333169940833
243,0.5049872789804571,-0.5816809139486437,1.9070774747399968,5.129903124369598
244,0.8657551941701215,-1.0147567306928669,-0.192661864634675,3.9177763111748005
245,-1.2002964070557762,-0.6492775450660071,-1.664574293856826,-0.9455968683876845
246,-0.3345012358409484,-1.2239402667622565,-1.529798013969778,0.9476023456786049
247,-0.4749453111609562,0.03408346825922607,0.10430746754726436,1.3646227261984492
248,-0.6533292325737119,-0.7699732310586418,0.20848812050211588,1.8444728564884614
249,1.7654542402810969,0.2337859117907477,1.381986092935008,5.843138723924055
250,0.40498171096095553,-1.5558956462036273,0.10015277307633777,3.9523418564806727
251,-1.2608839543350452,0.33088023221445706,-0.8474534581080985,-1.0034835753822318
252,0.9178619470547761,0.8335289616089246,-1.3243504673813533,1.3856192839136712
253,2.1221561970126332,-1.9937356425714554,-1.0746355550050368,5.703587254571078
254,1.0324652605511468,0.37405656984757213,0.6368286042422837,3.886281239190946
255,-1.5193699659540134,1.2276689924732922,0.11812460393693164,-1.1430655389727225
256,-0.48423407286625136,-1.2096410186912054,-2.8426581014943597,-0.6012963958407722
257,1.2669111491866227,1.6725723868377034,-2.3754911590050343,0.18681765530473715
258,-0.7076694656187807,0.4190190093660452,-0.43021029299359165,0.17307030108540117
259,0.44381942814622843,-0.7050118557584089,0.02065298483693412,3.2503916116630043
260,0.7746340534293368,-0.05576907765770601,1.342438989041941,4.549005331312111
261,-0.926930471578083,0.5583269125217224,0.19153749468598882,0.35448025730148636
262,-0.05952535606180008,0.0760053914124115,0.1599901675341621,2.009897820311533
263,-3.2412673400690726,0.5387559924463692,1.8983770102906772,-1.3945287937700273
264,-1.0243876413342898,-0.9206735930793662,-0.4057069618959154,0.7942504505661429
265,-0.2525681513931603,0.169360824036078,-0.8056872767717288,0.6799718369096682
266,-1.2477831819648495,-1.4137144969049802,-0.384763198654017,0.874533625922693
267,1.6324113039316352,-0.11122606134870032,-0.7558416482815719,3.7817561566948417
268,-1.4301413779606327,-0.9039076414647897,-0.0056364258778330775,0.5722776203530496
269,-0.44004448669698376,-0.7355299425897666,-0.38565327470535565,1.542703949320982
270,0.13074057728609134,1.2360931752104374,-1.179679033648078,0.027557292112708742
271,1.4412732890661155,1.091310120594269,-0.811724873188923,2.477136963934835
272,-1.4358621511794394,0.609138120907177,-1.4742011363599794,-2.1153048598548803
273,1.1631637521549596,-1.092312764672579,-2.47964547766006,2.138950362310443
274,0.010233061019587049,-0.3164084496948019,-1.0218796256722438,1.2465967256129782
275,-0.9815086510479509,1.2130976999791834,-1.3817320654886442,-1.8244732020439174
276,0.46210347426327075,0.14171691363990474,-0.8667015219272565,1.7130801585557256
277,0.19905969557347003,2.319329539981694,0.5067915153886636,0.9499174267635132
278,-0.6002168771587947,0.39331783939437187,-1.484837206113526,-0.6998167933672156
279,0.06980208499001891,0.1920491164900316,-2.2846766759998784,-0.33361284170687533
280,-0.3853135968617602,-0.3091164642025014,-0.05630198844330207,1.613020787626059
281,0.11351734525124804,0.1335409047822823,-0.5743707053986425,1.4890725886524034
282,0.6621306745210467,-0.1524698363805439,-1.508071243847486,1.6071006370385192
283,1.586016816145352,0.7081086766885905,-0.3128995114476765,3.499638771419479
284,-1.237815498826849,0.9567023167945841,0.7752394590626575,0.15315435738671657
285,2.1330333746562666,-0.7859894605079495,0.3881083882248189,6.216450018615579
286,-1.9520877995225019,-1.331232953557778,-0.575732728705878,-0.4388780651434083
287,-0.15178509503558332,-1.8362053731032966,0.9665729747354828,4.207859630664745
288,0.5883172064845765,0.5079913269125437,2.9821395436521505,5.45822229184898
289,0.28099186773503265,-1.1033666061738736,3.1194766506832523,6.4236577372249
290,-0.6226995198205938,-2.152890592952483,2.143004406698028,4.9312676013291235
291,-0.20812225035727522,0.3885786045309641,0.48978253562729884,1.8667362764666149
292,-0.4930009346588328,2.4929995174327906,-0.7790589972713817,-1.5129600132058634
293,-0.5893647569442115,-0.006070911539893324,-0.10691409713500993,1.0138954966805873
294,0.8496020970210246,0.8384907744516419,0.6485177138612013,3.252128239831425
295,0.35701548596504734,0.08182935854756501,1.7705212479098156,4.2405809900193345
296,-0.6929095952606542,-0.09888965319114267,2.2419740448094396,3.2817213744713722
297,0.8995998754332507,0.9190764829877686,-0.13619573436011617,2.4779428923995455
298,0.30729952087660933,-0.29027454418865134,0.37906789719033673,3.0722368138561715
299,0.8128621188389601,0.26739231407190295,0.01582022769453409,3.021199554695452
300,0.6296288419236122,0.3216978061960136,-1.134400939981962,1.5526840779466458
301,-0.8289950109220723,-0.6680904536430488,-0.2792219792832489,1.0117578672480816
302,-0.5601810401969696,0.9920423495365228,1.905202576373722,2.271297136449049
303,0.7472936051232618,-0.17495975669540864,4.9628699292976055,8.223778142338826
304,0.6103702654334648,-0.7557451594928447,4.454298961785267,7.97445048752974
305,-0.020901593964148132,0.5365098435704035,2.3096550197825696,3.8490947539800247
306,0.117327383308782,-0.8984679817910373,2.036667256635236,4.931432717031239
307,1.277664895788425,0.028181157369128247,2.4207696689048936,6.314722086692228
308,-0.5915713888358299,-0.009118996644203544,1.3616355545671304,2.481573668628748
309,0.5470973811700379,1.085895565831578,2.3598451181030113,4.311774737192806
310,-0.20219265243389406,0.4746982328799528,2.5169614401169595,3.833913875162156
311,-0.2176812032272203,-0.025026958745143917,1.708839223099947,3.4023389852552315
312,1.09877685198719,0.8177662992002871,2.023832005303939,5.017784243924495
313,0.8254163489880298,1.3902075490173134,1.825713972719465,3.951672456987659
314,0.8135096360006385,0.5578103063518622,2.0195929868453204,4.793609195764788
315,1.305478807154329,0.010352619843380607,0.912353908830669,4.862290023687458
316,0.02100384163275905,-1.3118362323501596,-0.3834201222988753,2.6975546260303913
317,0.6819529712949639,-1.0651136630753726,-1.3461823205730865,2.5288380668296577
318,-0.31026675659345604,-0.30522470435466764,-0.7583348227777897,1.0204448058157602
319,0.3241663524884421,-0.6095122021592831,0.6639367732932668,3.637796063753356
320,-0.13014305436768459,-0.186971302985446,0.9697938621114768,2.9241563229483067
321,0.09699596499271819,0.056649924897107164,2.3276407194347772,4.427814727006169
322,0.5951570254369136,0.5296927543567308,2.047124463291669,4.5161057979616555
323,-0.8182206832334725,-0.07049877805909122,1.6056567259815768,2.434724723578641
324,2.0923872756854602,0.4865016438262019,0.3077582687871999,5.057137867254429
325,-1.006017381499702,0.06447441481012024,-0.773433024659214,-0.33403862875686324
326,-1.2141886127877322,-1.9754665663538713,0.36185240256760287,2.120942736469102
327,1.1581108735000678,-0.9393353938187543,1.3126785081909653,5.80131313349607
328,0.7916626939629359,-0.14408755572161547,0.6554634797870591,3.9582275653087553
329,0.6241198170521551,-1.2096947428411076,0.1038254105564447,4.007760930407564
330,0.6283455092642799,0.5999287299962045,-1.3405146004830182,1.122060679416438
331,-0.012246772846914623,1.5307508323436974,-1.783564304163549,-1.026535129308879
332,-0.8972543714858315,1.2187618516973167,-0.0261522751506317,-0.3470433137372323
333,0.07580455819372633,-0.213442870930208,0.8352853819173427,3.119746515952099
334,-0.6771617115121117,1.490726136849952,1.0181394041896235,0.8098159274414942
335,0.9751197334177512,0.14866745720211155,0.8349209313778834,4.178666565742821
336,-0.14705738150213865,-0.33708597111803934,0.4853125496617051,2.5343952543029284
337,-0.8254971967925115,-0.6134026635409398,-0.32619651152322443,0.9262798241207602
338,-0.32138584165299344,-0.30246968648812833,0.242546794491682,2.0024437812026945
339,0.41293145427562433,-0.38817681854122876,0.97880293292292,3.9087415691693392
340,-0.5637245528039747,0.1704162223754877,1.0418919875144554,2.0599721804081033
341,-0.8222203955664315,0.1605739810498646,0.28159614218058804,0.9198063639910491
342,0.2436872114919123,0.0030460201534144695,-2.2511056467895445,0.11198835432559262
343,0.24496657110872277,0.43693816974634986,-0.9604389909357327,1.0574603299302716
344,-0.5069431753711298,1.1906462747863413,-0.23817466616087474,0.04889355095335751
345,-0.4710383056183228,0.9495541354413237,-1.6319803804808708,-1.098181147261414
346,0.2320499373576363,-1.4848979684499035,-0.4253368596147266,3.1106564211816505
347,-1.4480843414973241,-2.553921134901955,-0.24515178371458426,1.6258586119609935
348,-1.4074637743765552,0.9343199112392737,0.5310668990631086,-0.32758469149314307
349,-0.718444221252436,-1.366878698415421,1.5073710618084366,3.5232076886621195
350,-0.21344715171184725,-0.22476540189268354,1.5836057993149812,3.443247393261357
351,0.3109075655980046,-1.1701130260593595,-0.1597720538420318,3.2426797154024625
352,1.475356216949552,-1.8019804375800197,0.4946851989185419,6.149303874406885
353,0.8576596232020194,0.541462728204788,1.384387319299696,4.237706571538895
354,-0.1599385299634271,0.7591551603026468,0.18687109662982332,1.339639173442565
355,-0.01901620790268883,-0.5765104007267194,0.17674456191353266,2.6094285706408753
356,-1.0025293646378088,-2.59104229214491,-1.5128526278406738,1.056187158918541
357,-0.01851313599238993,-0.5462444482524828,-1.2751582657761318,1.1340675888372698
358,-0.2886586389201383,0.3918040054025465,-1.2614194497415931,-0.007850612443837779
359,0.3227185603380895,-1.4789115687741288,-2.780624644547285,0.8865824509791524
